round,cycle,home_team,away_team,score_dom,score_ext,total,source,match_id,timestamp
35,1,Burkina Faso,Gabon,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470245,2026-07-31 02:00:29
35,1,Senegal,Egypt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470246,2026-07-31 02:00:29
35,1,Tunisia,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470247,2026-07-31 02:00:29
35,1,Cameroon,Sudan,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470248,2026-07-31 02:00:29
35,1,Zimbabwe,Botswana,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470249,2026-07-31 02:00:29
35,1,Tanzania,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470250,2026-07-31 02:00:29
35,1,Morocco,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470251,2026-07-31 02:00:29
35,1,Nigeria,South Africa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470252,2026-07-31 02:00:29
35,1,Algeria,DR Congo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470253,2026-07-31 02:00:29
35,1,Zambia,Mozambique,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470254,2026-07-31 02:00:29
35,1,Benin,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470255,2026-07-31 02:00:29
35,1,Ivory Coast,Angola,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,playout,74470256,2026-07-31 02:00:29
